"Dist Code","Year","State Code","State Name","Dist Name","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)"
"64","1999","5","Karnataka","Bangalore","0.0","0.01","0.0"
"64","2000","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2001","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2002","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2003","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2004","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2005","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2006","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2007","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2008","5","Karnataka","Bangalore","0.02","0.03","1500.0"
"64","2009","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2010","5","Karnataka","Bangalore","0.01","0.01","1000.0"
"64","2011","5","Karnataka","Bangalore","0.01","0.01","1000.0"
"64","2012","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2013","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2014","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2015","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2016","5","Karnataka","Bangalore","0.0","0.0","0.0"
"64","2017","5","Karnataka","Bangalore","0.0","0.0","0.0"
"65","1966","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","1967","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","1968","5","Karnataka","Kolar","0.3","0.0","0.0"
"65","1969","5","Karnataka","Kolar","0.3","0.4","1333.33"
"65","1970","5","Karnataka","Kolar","0.3","0.6","2000.0"
"65","1971","5","Karnataka","Kolar","0.3","0.9","3000.0"
"65","1972","5","Karnataka","Kolar","0.3","0.7","2333.33"
"65","1973","5","Karnataka","Kolar","1.3","3.1","2384.62"
"65","1974","5","Karnataka","Kolar","0.9","2.4","2666.67"
"65","1975","5","Karnataka","Kolar","0.3","0.4","1333.33"
"65","1976","5","Karnataka","Kolar","0.7","1.1","1571.43"
"65","1977","5","Karnataka","Kolar","0.8","1.0","1250.0"
"65","1978","5","Karnataka","Kolar","0.8","1.1","1375.0"
"65","1979","5","Karnataka","Kolar","0.6","0.7","1166.67"
"65","1980","5","Karnataka","Kolar","0.1","0.1","1000.0"
"65","1981","5","Karnataka","Kolar","0.5","0.9","1800.0"
"65","1982","5","Karnataka","Kolar","0.3","0.3","1000.0"
"65","1983","5","Karnataka","Kolar","0.5","0.7","1400.0"
"65","1984","5","Karnataka","Kolar","0.1","0.0","0.0"
"65","1985","5","Karnataka","Kolar","0.3","0.2","666.67"
"65","1986","5","Karnataka","Kolar","0.2","0.3","1500.0"
"65","1987","5","Karnataka","Kolar","0.2","0.2","1000.0"
"65","1988","5","Karnataka","Kolar","0.1","0.1","1000.0"
"65","1989","5","Karnataka","Kolar","0.1","0.1","1000.0"
"65","1990","5","Karnataka","Kolar","0.06","0.07","1166.67"
"65","1991","5","Karnataka","Kolar","0.07","0.11","1571.43"
"65","1992","5","Karnataka","Kolar","0.04","0.05","1250.0"
"65","1993","5","Karnataka","Kolar","0.04","0.06","1500.0"
"65","1994","5","Karnataka","Kolar","0.03","0.05","1666.67"
"65","1995","5","Karnataka","Kolar","0.02","0.02","1000.0"
"65","1996","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","1997","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","1998","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","1999","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2000","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2001","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2002","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2003","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2004","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2005","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2006","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2007","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2008","5","Karnataka","Kolar","2.36","2.38","1008.47"
"65","2009","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2010","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2011","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2012","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2013","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2014","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2015","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2016","5","Karnataka","Kolar","0.0","0.0","0.0"
"65","2017","5","Karnataka","Kolar","0.0","0.0","0.0"
"66","1966","5","Karnataka","Tumkur","0.1","0.0","0.0"
"66","1967","5","Karnataka","Tumkur","0.1","0.0","0.0"
"66","1968","5","Karnataka","Tumkur","0.2","0.0","0.0"
"66","1969","5","Karnataka","Tumkur","0.3","0.5","1666.67"
"66","1970","5","Karnataka","Tumkur","0.3","0.5","1666.67"
"66","1971","5","Karnataka","Tumkur","2.0","2.7","1350.0"
"66","1972","5","Karnataka","Tumkur","3.0","6.1","2033.33"
"66","1973","5","Karnataka","Tumkur","2.1","5.1","2428.57"
"66","1974","5","Karnataka","Tumkur","2.0","3.9","1950.0"
"66","1975","5","Karnataka","Tumkur","1.0","0.6","600.0"
"66","1976","5","Karnataka","Tumkur","1.5","2.3","1533.33"
"66","1977","5","Karnataka","Tumkur","0.9","1.5","1666.67"
"66","1978","5","Karnataka","Tumkur","0.9","1.3","1444.44"
"66","1979","5","Karnataka","Tumkur","0.2","0.2","1000.0"
"66","1980","5","Karnataka","Tumkur","0.1","0.2","2000.0"
"66","1981","5","Karnataka","Tumkur","0.3","0.5","1666.67"
"66","1982","5","Karnataka","Tumkur","0.3","0.3","1000.0"
"66","1983","5","Karnataka","Tumkur","0.3","0.4","1333.33"
"66","1984","5","Karnataka","Tumkur","0.1","0.2","2000.0"
"66","1985","5","Karnataka","Tumkur","0.2","0.2","1000.0"
"66","1986","5","Karnataka","Tumkur","0.2","0.3","1500.0"
"66","1987","5","Karnataka","Tumkur","0.2","0.2","1000.0"
"66","1988","5","Karnataka","Tumkur","0.1","0.1","1000.0"
"66","1989","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","1990","5","Karnataka","Tumkur","0.05","0.05","1000.0"
"66","1991","5","Karnataka","Tumkur","0.05","0.07","1400.0"
"66","1992","5","Karnataka","Tumkur","0.06","0.09","1500.0"
"66","1993","5","Karnataka","Tumkur","0.06","0.09","1500.0"
"66","1994","5","Karnataka","Tumkur","0.1","0.14","1400.0"
"66","1995","5","Karnataka","Tumkur","0.05","0.06","1200.0"
"66","1996","5","Karnataka","Tumkur","0.02","0.02","1000.0"
"66","1997","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","1998","5","Karnataka","Tumkur","0.01","0.01","1000.0"
"66","1999","5","Karnataka","Tumkur","0.01","0.01","1000.0"
"66","2000","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2001","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2002","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2003","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2004","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2005","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2006","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2007","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2008","5","Karnataka","Tumkur","1.86","1.86","1000.0"
"66","2009","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2010","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2011","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2012","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2013","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2014","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2015","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2016","5","Karnataka","Tumkur","0.0","0.0","0.0"
"66","2017","5","Karnataka","Tumkur","0.02","0.02","1125.0"
"67","1966","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1967","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1968","5","Karnataka","Mysore","0.1","0.0","0.0"
"67","1969","5","Karnataka","Mysore","0.2","0.2","1000.0"
"67","1970","5","Karnataka","Mysore","0.1","0.1","1000.0"
"67","1971","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1972","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1973","5","Karnataka","Mysore","0.0","0.1","0.0"
"67","1974","5","Karnataka","Mysore","0.1","0.1","1000.0"
"67","1975","5","Karnataka","Mysore","0.2","0.2","1000.0"
"67","1976","5","Karnataka","Mysore","0.1","0.1","1000.0"
"67","1977","5","Karnataka","Mysore","0.1","0.1","1000.0"
"67","1978","5","Karnataka","Mysore","0.5","0.1","200.0"
"67","1979","5","Karnataka","Mysore","0.1","0.1","1000.0"
"67","1980","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1981","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1982","5","Karnataka","Mysore","0.1","0.1","1000.0"
"67","1983","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1984","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1985","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1986","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1987","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1988","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1989","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1990","5","Karnataka","Mysore","0.04","0.05","1250.0"
"67","1991","5","Karnataka","Mysore","0.05","0.05","1000.0"
"67","1992","5","Karnataka","Mysore","0.06","0.06","1000.0"
"67","1993","5","Karnataka","Mysore","0.08","0.11","1375.0"
"67","1994","5","Karnataka","Mysore","0.02","0.03","1500.0"
"67","1995","5","Karnataka","Mysore","0.04","0.05","1250.0"
"67","1996","5","Karnataka","Mysore","0.04","0.06","1500.0"
"67","1997","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","1998","5","Karnataka","Mysore","0.01","0.01","1000.0"
"67","1999","5","Karnataka","Mysore","0.01","0.01","1000.0"
"67","2000","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2001","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2002","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2003","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2004","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2005","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2006","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2007","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2008","5","Karnataka","Mysore","4.2","2.7","642.86"
"67","2009","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2010","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2011","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2012","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2013","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2014","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2015","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2016","5","Karnataka","Mysore","0.0","0.0","0.0"
"67","2017","5","Karnataka","Mysore","0.0","0.0","0.0"
"68","1966","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1967","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1968","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1969","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1970","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1971","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1972","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1973","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1974","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1975","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1976","5","Karnataka","Mandya","0.1","0.1","1000.0"
"68","1977","5","Karnataka","Mandya","0.1","0.1","1000.0"
"68","1978","5","Karnataka","Mandya","0.4","0.1","250.0"
"68","1979","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1980","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1981","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1982","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1983","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1984","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1985","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1986","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1987","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1988","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1989","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1990","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1991","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1992","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1993","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1994","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1995","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1996","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1997","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1998","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","1999","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2000","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2001","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2002","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2003","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2004","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2005","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2006","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2007","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2008","5","Karnataka","Mandya","0.07","0.06","857.14"
"68","2009","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2010","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2011","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2012","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2013","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2014","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2015","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2016","5","Karnataka","Mandya","0.0","0.0","0.0"
"68","2017","5","Karnataka","Mandya","0.0","0.0","0.0"
"69","1966","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1967","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1968","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1969","5","Karnataka","Hassan","0.1","0.0","0.0"
"69","1970","5","Karnataka","Hassan","0.1","0.1","1000.0"
"69","1971","5","Karnataka","Hassan","0.1","0.2","2000.0"
"69","1972","5","Karnataka","Hassan","0.1","0.1","1000.0"
"69","1973","5","Karnataka","Hassan","0.2","0.3","1500.0"
"69","1974","5","Karnataka","Hassan","0.2","0.1","500.0"
"69","1975","5","Karnataka","Hassan","0.3","0.4","1333.33"
"69","1976","5","Karnataka","Hassan","0.2","0.3","1500.0"
"69","1977","5","Karnataka","Hassan","0.2","0.2","1000.0"
"69","1978","5","Karnataka","Hassan","0.2","0.2","1000.0"
"69","1979","5","Karnataka","Hassan","0.2","0.2","1000.0"
"69","1980","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1981","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1982","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1983","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1984","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1985","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1986","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1987","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1988","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1989","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1990","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1991","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1992","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1993","5","Karnataka","Hassan","0.01","0.01","1000.0"
"69","1994","5","Karnataka","Hassan","0.01","0.01","1000.0"
"69","1995","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1996","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1997","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1998","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","1999","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2000","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2001","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2002","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2003","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2004","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2005","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2006","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2007","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2008","5","Karnataka","Hassan","5.83","10.01","1716.98"
"69","2009","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2010","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2011","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2012","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2013","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2014","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2015","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2016","5","Karnataka","Hassan","0.0","0.0","0.0"
"69","2017","5","Karnataka","Hassan","0.0","0.0","0.0"
"70","1966","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","1967","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","1968","5","Karnataka","Shimoge","0.2","0.0","0.0"
"70","1969","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1970","5","Karnataka","Shimoge","0.1","0.2","2000.0"
"70","1971","5","Karnataka","Shimoge","0.1","0.3","3000.0"
"70","1972","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","1973","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1974","5","Karnataka","Shimoge","0.6","0.7","1166.67"
"70","1975","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","1976","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","1977","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1978","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1979","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1980","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1981","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1982","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1983","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1984","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1985","5","Karnataka","Shimoge","0.1","0.1","1000.0"
"70","1986","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","1987","5","Karnataka","Shimoge","0.6","0.3","500.0"
"70","1988","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","1989","5","Karnataka","Shimoge","0.3","0.1","333.33"
"70","1990","5","Karnataka","Shimoge","0.1","0.03","300.0"
"70","1991","5","Karnataka","Shimoge","0.48","0.18","375.0"
"70","1992","5","Karnataka","Shimoge","0.23","0.09","391.3"
"70","1993","5","Karnataka","Shimoge","0.22","0.11","500.0"
"70","1994","5","Karnataka","Shimoge","0.26","0.04","153.85"
"70","1995","5","Karnataka","Shimoge","0.07","0.03","428.57"
"70","1996","5","Karnataka","Shimoge","0.26","0.13","500.0"
"70","1997","5","Karnataka","Shimoge","0.26","0.06","230.77"
"70","1998","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","1999","5","Karnataka","Shimoge","0.01","0.01","1000.0"
"70","2000","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2001","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2002","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2003","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2004","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2005","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2006","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2007","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2008","5","Karnataka","Shimoge","0.0","0.0","0.0"
"70","2009","5","Karnataka","Shimoge","0.0","0.0","0.0"
